Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	stationaryDist[1]	stationaryDist[2]	tree_length
26676	-4794.671	-4905.482	110.811	0.189117	0.0707756	0.415278	0.0177266	0.0791186	0.0641766	0.0314776	0.127588	0.0403036	0.0716616	0.0387918	0.1075	0.0535852	0.101846	0.0191065	0.00246736	0.0185192	0.0042101	0.0896702	0.0261039	0.0625212	0.048841	0.0036029	0.0605693	0.0159308	0.0473716	0.172325	0.161756	0.0394361	0.0278588	0.00154623	0.225234	0.180437	0.144291	0.258623	0.204104	0.143617	0.149331	0.00750509	0.14667	0.136493	0.213017	0.053983	0.269622	0.010743	0.0149681	0.1202	0.00862555	0.177205	0.000235129	0.0315959	0.000405411	0.372601	0.0921861	0.0215609	0.00910443	0.265417	0.279237	0.01756	0.0403766	0.131107	0.176745	0.0625817	0.0469048	0.100571	0.086869	0.0135235	0.146294	0.0763405	0.177315	0.27958	0.0525422	0.0923276	0.0663703	0.0697489	0.8549139	1.145086	0.301206	0.556981	0.833119	1.20031	1.79539	3.31999	0.8676543	1.339417	0.0256098	0.00958428	0.056236	0.0024005	0.0107141	0.00869065	0.00426263	0.0172776	0.00545783	0.00970426	0.00525311	0.0145574	0.0072564	0.0137918	0.00258735	0.000334124	0.00250783	0.000570122	0.0121429	0.00353493	0.00846648	0.00661395	0.000487897	0.00820216	0.00215732	0.00641495	0.0233359	0.0219046	0.00534036	0.00377258	0.000209387	0.0305007	0.0244344	0.0195396	0.0350222	0.0276394	0.0194483	0.0202221	0.00101632	0.0198617	0.0184836	0.0288463	0.00731026	0.0365117	0.00145479	0.00202695	0.0162772	0.00116805	0.0239967	3.18406e-05	0.00427865	5.48999e-05	0.0504568	0.0124836	0.00291973	0.0012329	0.0359423	0.0378136	0.00237794	0.00546771	0.0177542	0.0239345	0.00847468	0.00635174	0.0136191	0.0117636	0.00183133	0.0198109	0.0103379	0.0240116	0.0378601	0.00711515	0.0125028	0.00898772	0.00944524	0.572543	0.427457	7.384552
26712	-4799.643	-4910.777	111.1335	0.195787	0.0246866	0.303515	0.0707814	0.0907713	0.0885513	0.0449023	0.204313	0.083606	0.0743269	0.0741486	0.0742155	0.0949771	0.0830899	0.00998203	0.00284999	0.0166836	0.00765429	0.0947291	0.025639	0.0832636	0.0537881	0.00348132	0.0614579	0.0388578	0.0709068	0.171435	0.220439	0.0667996	0.0178348	0.000808141	0.223789	0.114278	0.174253	0.197967	0.150922	0.292864	0.0664681	0.000437779	0.0407424	0.0731773	0.219637	0.0542809	0.301423	0.0612883	0.0305531	0.114869	0.0168315	0.263277	0.00317963	0.1678	0.0153607	0.384175	0.0455789	0.0201995	0.0954214	0.2859	0.036829	0.0918447	0.0317132	0.00626695	0.118561	0.0490645	0.0282407	0.096977	0.101741	0.019798	0.0782548	0.0788211	0.0692395	0.419227	0.0792647	0.0716325	0.0405134	0.0649234	0.9165586	1.083441	0.360262	0.607802	0.856126	1.16805	1.64527	2.77575	0.7381974	1.182075	0.0266309	0.00335786	0.0412841	0.00962768	0.0123467	0.0120447	0.0061076	0.0277906	0.0113721	0.0101099	0.0100857	0.0100948	0.0129188	0.0113019	0.00135775	0.000387655	0.0022693	0.00104114	0.012885	0.00348741	0.0113255	0.00731625	0.000473529	0.0083595	0.00528544	0.00964474	0.0233186	0.0299841	0.00908608	0.00242589	0.000109923	0.0304398	0.0155441	0.0237019	0.0269274	0.0205284	0.0398353	0.00904099	5.95466e-05	0.00554178	0.00995357	0.0298749	0.00738328	0.0409996	0.00833643	0.00415583	0.0156244	0.00228941	0.0358109	0.000432493	0.0228241	0.00208936	0.0522554	0.00619964	0.00274753	0.0129792	0.0388881	0.00500948	0.0124927	0.00431362	0.00085243	0.0161266	0.00667375	0.0038413	0.0131908	0.0138387	0.00269292	0.0106442	0.0107212	0.00941795	0.0570232	0.0107816	0.00974345	0.00551063	0.00883087	0.541721	0.458279	7.351865
26748	-4812.384	-4921.316	108.9316	0.0819604	0.0555	0.288121	0.0656686	0.106943	0.127963	0.0577843	0.229267	0.0958294	0.10874	0.0895934	0.104639	0.0625662	0.0904607	0.0301987	0.00260916	0.0130492	0.00442401	0.0828243	0.0191297	0.0789065	0.0558626	0.042427	0.0464996	0.0233085	0.124005	0.118705	0.222907	0.0780734	0.0123506	0.0523013	0.237804	0.134552	0.147603	0.277423	0.340364	0.10516	0.178054	0.059794	0.0785281	0.0223695	0.222857	0.000714418	0.138597	0.0507233	0.0116606	0.0449119	0.182454	0.0218912	0.732813	0.0595099	0.196921	0.0862081	0.0885369	0.0296486	0.118285	0.031315	0.338559	0.271082	0.172507	0.173349	0.0244552	0.0168258	0.502225	0.296601	0.0342025	0.0693466	0.0117685	0.0102764	0.176777	0.0990618	0.0555512	0.133066	0.00152818	0.0151281	0.914226	1.085774	0.409559	0.647032	0.872996	1.14548	1.54552	2.44165	0.6454648	1.187643	0.0095596	0.00647335	0.0336055	0.00765938	0.0124735	0.0149252	0.00673977	0.0267409	0.0111772	0.0126831	0.0104499	0.0122047	0.00729752	0.010551	0.00352228	0.000304324	0.00152202	0.000516002	0.00966036	0.00223123	0.0092034	0.00651564	0.00494855	0.00542356	0.00271863	0.0144635	0.0138453	0.0259991	0.00910622	0.00144054	0.00610025	0.0277367	0.0156938	0.0172159	0.0323577	0.039699	0.0122656	0.0207676	0.00697418	0.00915926	0.0026091	0.0259934	8.33274e-05	0.0161655	0.0059162	0.00136005	0.00523837	0.0212808	0.00255332	0.085473	0.00694104	0.0229682	0.010055	0.0103267	0.00345812	0.0137964	0.00365248	0.0394884	0.0316182	0.0201206	0.0202189	0.00285238	0.00196251	0.0585779	0.0345946	0.00398927	0.00808836	0.00137264	0.0011986	0.0206187	0.0115542	0.00647932	0.0155204	0.000178242	0.00176449	0.542887	0.457113	8.573626
26784	-4804.305	-4915.596	111.2908	0.100942	0.00393996	0.280587	0.0548252	0.0441824	0.129969	0.0601829	0.19853	0.045358	0.115353	0.135661	0.0979687	0.0591702	0.0893784	0.0205052	0.00307315	0.00333354	0.00600088	0.0793671	0.0248058	0.0833793	0.0338913	0.0213879	0.0470196	0.0261566	0.123977	0.1314	0.0660349	0.0712194	0.0145723	0.00621606	0.313308	0.160169	0.0980869	0.2666	0.14644	0.289714	0.0477589	0.0581251	0.0950159	0.159509	0.0508098	0.0784145	0.267307	0.0525188	0.0412869	0.217419	0.0289538	0.17214	0.0101543	0.158073	0.00464529	0.426501	0.0602623	0.0154803	0.0312056	0.21852	0.170078	0.15505	0.0277713	0.00147588	0.0702021	0.0623451	0.0317863	0.0897783	0.0986022	0.0244705	0.092638	0.0632208	0.0447746	0.228532	0.0348707	0.187292	0.0793094	0.0541506	0.8497517	1.150248	0.335867	0.587369	0.847041	1.18058	1.70251	2.97737	0.7888969	1.353629	0.0140918	0.000550031	0.0391709	0.00765378	0.00616801	0.018144	0.00840174	0.0277155	0.00633213	0.0161037	0.0189387	0.0136768	0.00826036	0.0124775	0.00286259	0.000429021	0.000465374	0.000837743	0.0110799	0.00346297	0.01164	0.00473133	0.00298582	0.00656409	0.00365155	0.0173076	0.0183438	0.00921869	0.00994247	0.00203434	0.000867782	0.0437388	0.0223602	0.0136933	0.0372183	0.0204434	0.040445	0.0066673	0.00811446	0.0132645	0.022268	0.00709321	0.0109469	0.0373169	0.00733179	0.00576378	0.0303524	0.00404205	0.0240314	0.00141758	0.0220675	0.000648499	0.0595409	0.00841281	0.0021611	0.0043564	0.0305061	0.0237434	0.0216455	0.00387696	0.000206037	0.00980045	0.00870358	0.00443748	0.0125334	0.0137652	0.00341616	0.0129326	0.00882584	0.00625068	0.0319039	0.00486806	0.0261466	0.0110719	0.00755961	0.575124	0.424876	7.163153
26820	-4799.147	-4911.605	112.4589	0.301221	0.0287294	0.297631	0.033999	0.0608571	0.0943517	0.0690543	0.167533	0.0334733	0.0760744	0.0242197	0.127356	0.0691484	0.0900801	0.0143584	0.00117833	0.0163376	0.0039989	0.0741607	0.0284705	0.0943712	0.0696561	0.0365258	0.0331281	0.0210252	0.017675	0.152751	0.15443	0.0451184	0.0195021	0.00621076	0.288877	0.148948	0.0893093	0.184791	0.224726	0.146534	0.0860219	0.0333567	0.0659811	0.0348886	0.084546	0.0406207	0.21876	0.0189752	0.0220099	0.0761481	0.0241753	0.174409	0.017063	0.0996944	0.00625685	0.281876	0.0929385	0.00595693	0.0565461	0.159178	0.106822	0.0844135	0.0854282	0.00886318	0.0951955	0.039255	0.0386288	0.0665484	0.103473	0.0191622	0.175804	0.0664245	0.00550459	0.365807	0.03261	0.170025	0.0584806	0.0256947	0.8340961	1.165904	0.31839	0.572259	0.840182	1.19022	1.74746	3.1408	0.8275355	1.397805	0.0463891	0.00442443	0.0458362	0.00523596	0.00937221	0.0145305	0.0106346	0.0258007	0.00515501	0.0117157	0.00372993	0.0196133	0.0106491	0.0138727	0.00221125	0.000181467	0.00251606	0.000615845	0.011421	0.00438456	0.0145335	0.0107273	0.00562511	0.00510185	0.00323795	0.00272202	0.0235242	0.0237828	0.0069484	0.00300339	0.000956479	0.0444881	0.0229386	0.013754	0.0284585	0.0346086	0.0225668	0.0132477	0.00513705	0.0101613	0.00537297	0.0130204	0.00625574	0.0336898	0.00292225	0.00338961	0.0117271	0.00372308	0.0268596	0.00262777	0.0153533	0.000963577	0.0434099	0.0143129	0.000917388	0.00870831	0.0245139	0.016451	0.013	0.0131563	0.00136496	0.0146605	0.00604541	0.00594898	0.0102487	0.0159353	0.00295105	0.0270744	0.0102296	0.000847727	0.0563356	0.00502206	0.0261844	0.00900622	0.00395707	0.582952	0.417048	6.493354
26856	-4805.441	-4916.645	111.204	0.284139	0.0537131	0.31026	0.0323499	0.0717539	0.0946993	0.0419481	0.217116	0.155358	0.129882	0.0996949	0.10769	0.0798389	0.0662199	0.0262826	0.00216246	0.0223418	0.00617729	0.0791877	0.0289781	0.0672635	0.0539527	0.0423089	0.033388	0.0373493	0.0188119	0.136727	0.252552	0.013329	0.0100528	0.040936	0.287157	0.135822	0.0760188	0.294091	0.0840173	0.24379	0.110918	0.0134722	0.0238456	0.0532813	0.33435	0.0631678	0.0431324	0.0259372	0.018476	0.112314	0.0454658	0.20778	0.18242	0.0570902	0.0343833	0.0480995	0.349789	0.150579	0.0621218	0.0886066	0.0713663	0.0216888	0.237672	0.106054	0.00858198	0.155987	0.0508403	0.0413628	0.0708871	0.0219389	0.327345	0.0854207	0.000510243	0.0663674	0.0363014	0.0732442	0.0133698	0.167401	0.9059709	1.094029	0.376225	0.62079	0.861792	1.16037	1.61085	2.65798	0.7068489	1.207576	0.0388225	0.00733893	0.0423914	0.00442003	0.00980389	0.012939	0.00573145	0.029665	0.0212268	0.017746	0.0136215	0.0147139	0.0109085	0.00904776	0.00359105	0.000295461	0.00305261	0.000844016	0.0108196	0.00395934	0.00919034	0.00737167	0.00578076	0.00456187	0.00510311	0.0025703	0.0186813	0.0345067	0.00182117	0.00137354	0.00559317	0.0392348	0.0185577	0.0103866	0.0401823	0.0114795	0.0333095	0.015155	0.00184073	0.00325807	0.00727993	0.045683	0.00863075	0.00589326	0.00354385	0.00252441	0.0153456	0.00621209	0.0283894	0.0249244	0.00780036	0.00469786	0.00657194	0.0477924	0.0205739	0.00848783	0.0121065	0.00975093	0.00296338	0.0324737	0.0144904	0.00117257	0.0213128	0.00694641	0.00565148	0.00968544	0.00299756	0.0447258	0.0116712	6.97156e-05	0.00906792	0.00495993	0.0100075	0.00182675	0.0228723	0.547015	0.452985	7.318928
26892	-4803.783	-4915.41	111.6268	0.244671	0.0740884	0.489831	0.0236014	0.0605808	0.0883573	0.0723179	0.168775	0.0608599	0.077779	0.0801795	0.105592	0.057189	0.124298	0.0166136	0.000433685	0.021412	0.00478695	0.060708	0.0387684	0.0880987	0.0332901	0.0553269	0.0465149	0.0247653	0.0619857	0.0932222	0.184385	0.00189413	0.00991206	0.0467908	0.190436	0.110944	0.126641	0.355049	0.0861189	0.17384	0.111577	0.0170858	0.0180958	0.0595647	0.220682	0.0786875	0.0390746	0.126601	0.0105757	0.0526762	0.0281186	0.0194353	0.0283279	0.0456494	0.0499161	0.0519907	0.395477	0.111713	0.01037	0.0878775	0.0401033	0.0319267	0.374043	0.0597219	0.0145954	0.0129143	0.0593386	0.111189	0.0255743	0.0271005	0.354944	0.172197	0.000863484	0.107393	0.0835493	0.143469	0.022912	0.238906	0.869628	1.130372	0.334638	0.586319	0.846568	1.18124	1.70556	2.98831	0.7915486	1.299834	0.0349316	0.0105776	0.069933	0.00336956	0.0086491	0.0126147	0.0103248	0.024096	0.00868895	0.0111045	0.0114472	0.0150753	0.00816485	0.017746	0.00237191	6.1917e-05	0.00305698	0.000683431	0.00866725	0.00553495	0.0125778	0.00475281	0.007899	0.00664091	0.00353573	0.00884967	0.0133093	0.0263246	0.000270424	0.00141514	0.0066803	0.0271885	0.0158395	0.0180804	0.0506902	0.0122952	0.0248191	0.0159298	0.00243933	0.00258353	0.00850402	0.0315067	0.0112342	0.00557867	0.0180747	0.00150989	0.00752056	0.00401449	0.00277477	0.00404436	0.00651734	0.00712649	0.00742269	0.0564621	0.0159492	0.00148052	0.0125462	0.00572553	0.00455816	0.0534019	0.00852646	0.00208378	0.00184377	0.00847174	0.0158744	0.00365122	0.00386913	0.0506752	0.0245845	0.000123279	0.0153324	0.0119283	0.0204831	0.00327114	0.0341085	0.565186	0.434814	7.004294
26928	-4804.834	-4916.009	111.1753	0.264985	0.0307984	0.429233	0.0624503	0.0388424	0.12507	0.0523705	0.126043	0.0687196	0.124714	0.0386099	0.162486	0.0440203	0.0731243	0.00641778	0.00535019	0.0294188	0.000616604	0.0881149	0.0383192	0.0562024	0.0381465	0.03695	0.0402122	0.0163685	0.0140774	0.345476	0.1857	0.00521423	0.00894571	0.039775	0.247312	0.0807732	0.188908	0.237905	0.103215	0.143441	0.138502	0.0793906	0.229232	0.151371	0.0582166	0.0250813	0.317229	0.0315981	0.0127912	0.0518134	0.0182934	0.299654	0.0530297	0.0502484	0.0308962	0.27291	0.211872	0.0705449	0.00295326	0.0816027	0.0482023	0.0812101	0.0543907	0.159045	0.116225	0.0477993	0.031204	0.0772668	0.0827977	0.02614	0.132624	0.0161264	0.158254	0.299327	0.0206037	0.0227348	0.101276	0.0129996	0.8623429	1.137657	0.366364	0.612801	0.858317	1.16507	1.63185	2.72952	0.726053	1.319263	0.0364301	0.00423416	0.0590109	0.00858568	0.00534006	0.0171946	0.00719991	0.0173284	0.00944758	0.0171456	0.00530809	0.0223387	0.00605192	0.0100531	0.000882317	0.000735545	0.0040445	8.47708e-05	0.012114	0.00526813	0.00772671	0.00524439	0.00507988	0.00552837	0.00225034	0.00193537	0.047496	0.0255301	0.000716853	0.00122986	0.00546827	0.0340005	0.0111047	0.0259711	0.0327072	0.01419	0.0197202	0.0190413	0.0109146	0.0315148	0.0208105	0.00800362	0.00344819	0.0436126	0.0043441	0.00175854	0.00712331	0.00251497	0.0411964	0.00729052	0.00690815	0.00424762	0.0375196	0.0291282	0.00969852	0.000406014	0.0112187	0.00662686	0.0111648	0.00747763	0.0218656	0.0159786	0.00657146	0.00428994	0.0106226	0.011383	0.00359374	0.0182332	0.00221706	0.0217568	0.0411515	0.0028326	0.00312559	0.0139234	0.00178718	0.568829	0.431171	7.273781
26964	-4821.149	-4930.927	109.7779	0.131673	0.0435624	0.462378	0.0556063	0.0746479	0.161128	0.144756	0.0955223	0.0419291	0.130993	0.0927487	0.114534	0.090971	0.0796702	0.0361496	0.0159561	0.0199601	0.0124278	0.111157	0.00526193	0.0714986	0.056942	0.0821562	0.0455511	0.0354986	0.0509139	0.274587	0.20452	0.0830997	0.0157673	0.0413389	0.169012	0.272302	0.0948125	0.277735	0.182019	0.174369	0.0143631	0.0808515	0.140605	0.0590249	0.110713	0.0378728	0.0496904	0.0632323	0.0639851	0.0254051	0.283839	0.20796	0.00534185	0.0154636	0.0217699	0.011221	0.0362328	0.125683	0.0494668	0.0166034	0.0308543	0.134765	0.244272	0.0795364	0.0370132	0.318633	0.00671942	0.0633237	0.0250893	0.0689482	0.0270817	0.262556	0.396967	0.113931	0.0749035	0.285341	0.372383	0.0403482	0.898561	1.101439	0.359034	0.60679	0.855681	1.16866	1.64802	2.78525	0.7406672	1.225781	0.0163464	0.00540802	0.0574015	0.0069032	0.00926711	0.0200031	0.0179706	0.0118585	0.00520526	0.0162621	0.0115142	0.0142188	0.0112935	0.0098906	0.00448777	0.00198086	0.00247793	0.00154284	0.0137995	0.000653238	0.00887614	0.00706902	0.0101992	0.00565491	0.00440695	0.00632067	0.0340884	0.02539	0.0103163	0.00195742	0.00513199	0.0209818	0.0338047	0.0117704	0.0344792	0.0225966	0.0216469	0.0017831	0.0100373	0.0174553	0.0073276	0.0137444	0.00470169	0.00616878	0.00784993	0.00794338	0.0031539	0.035237	0.0258171	0.000663159	0.00191972	0.00270261	0.00139302	0.0044981	0.0156028	0.00614101	0.00206121	0.00383039	0.0167303	0.0303249	0.00987398	0.00459498	0.0395565	0.000834177	0.00786127	0.00311469	0.00855953	0.00336204	0.0325948	0.0492812	0.0141438	0.00929884	0.0354234	0.0462293	0.005009	0.550719	0.449281	8.055147
27000	-4820.38	-4931.631	111.251	0.176794	0.0498145	0.176226	0.0909113	0.0694991	0.139129	0.0483479	0.159803	0.134577	0.0858395	0.0803003	0.0985443	0.0486314	0.0816123	0.0233687	0.00192103	0.0223286	0.00101177	0.0541018	0.0274904	0.0935132	0.0464445	0.0181334	0.0556602	0.0352138	0.0514125	0.219401	0.118506	0.0463424	0.0134119	0.0263175	0.164584	0.127827	0.247687	0.280494	0.203535	0.150658	0.12995	0.00731023	0.0338642	0.061556	0.168217	0.045131	0.0985471	0.00792695	0.112138	0.09853	0.0507293	0.0154846	0.170972	0.00614977	0.0618941	0.0014837	0.296279	0.122362	0.191031	0.0817427	0.0372041	0.0362003	0.171514	0.0930718	0.111687	0.209007	0.0708659	0.0358421	0.0454532	0.014906	0.338667	0.185334	0.0104055	0.128641	0.126414	0.0780589	0.019078	0.316883	0.8563289	1.143671	0.399774	0.639446	0.86979	1.1497	1.56385	2.50141	0.66295	1.335551	0.0243521	0.00686157	0.0242738	0.0125223	0.00957298	0.0191639	0.00665957	0.0220116	0.018537	0.0118237	0.0110608	0.0135737	0.00669861	0.0112415	0.00321886	0.000264607	0.00307559	0.000139364	0.00745212	0.00378659	0.0128807	0.00639737	0.00249774	0.00766677	0.00485043	0.00708169	0.0302208	0.0163233	0.00638332	0.00184738	0.00362504	0.0226702	0.0176072	0.034117	0.0386359	0.0280355	0.020752	0.0178996	0.00100693	0.00466454	0.00847888	0.0231706	0.00621646	0.0135741	0.00109188	0.0154462	0.0135718	0.00698758	0.00213288	0.0235501	0.000847085	0.00852545	0.000204368	0.0408102	0.0168544	0.0263131	0.0112594	0.00512458	0.00498631	0.0236248	0.0128199	0.0153841	0.0287892	0.00976125	0.00493698	0.00626083	0.00205319	0.0466488	0.0255284	0.00143328	0.0177194	0.0174126	0.010752	0.00262785	0.0436483	0.571836	0.428164	7.259924
27036	-4823.486	-4934.783	111.2962	0.171228	0.0124029	0.373659	0.0478147	0.0675995	0.116066	0.088952	0.176975	0.00835885	0.0870747	0.0635692	0.128956	0.0237392	0.106148	0.0299458	0.00737717	0.0243103	0.00731229	0.0785719	0.0226765	0.0914544	0.0652577	0.0840397	0.021888	0.0536263	0.0347937	0.17768	0.157448	0.0233812	0.0100465	0.0206007	0.267284	0.184346	0.15737	0.219511	0.0812653	0.199714	0.272939	0.118949	0.0197657	0.0791337	0.277119	0.0345873	0.0766323	0.117219	0.0566842	0.0796081	0.0399883	0.108264	0.294875	0.31717	0.0321422	0.142956	0.10231	0.113853	0.027707	0.0552494	0.0977683	0.00762465	0.0107312	0.1409	0.145723	0.00926471	0.0808304	0.0626843	0.0633305	0.0561714	0.0438786	0.104402	0.0580163	0.0083576	0.062092	0.0427626	0.217017	0.128113	0.8616406	1.138359	0.358227	0.606124	0.855388	1.16906	1.64983	2.79153	0.742295	1.321153	0.0237841	0.0017228	0.0519024	0.0066416	0.00938978	0.016122	0.0123557	0.0245823	0.00116107	0.0120949	0.00882996	0.0179124	0.00329745	0.0147443	0.00415957	0.00102471	0.00337678	0.0010157	0.0109139	0.00314983	0.0127033	0.00906449	0.0116734	0.00304031	0.00744886	0.00483296	0.0246803	0.02187	0.00324772	0.00139549	0.0028615	0.0371266	0.0256062	0.0218591	0.0304907	0.011288	0.0277409	0.0379121	0.0165224	0.00274552	0.0109919	0.0384927	0.00480428	0.0106445	0.0162821	0.00787361	0.0110578	0.0055545	0.0150382	0.0409591	0.0440559	0.00446465	0.019857	0.0142112	0.0158146	0.00384858	0.00767431	0.0135803	0.00105909	0.0014906	0.0195714	0.0202413	0.0012869	0.0112276	0.00870704	0.0087968	0.00780238	0.00609488	0.0145018	0.00805864	0.0011609	0.00862477	0.00593986	0.0301443	0.0177953	0.56918	0.43082	7.199264
27072	-4811.579	-4922.593	111.014	0.180814	0.0791556	0.259379	0.0463024	0.0988932	0.152407	0.0304641	0.175974	0.0363197	0.0732053	0.0849009	0.0964408	0.0731394	0.0810184	0.0297425	0.00157462	0.0221245	0.000291564	0.109847	0.042781	0.053192	0.0667558	0.0263308	0.0380172	0.0721263	0.0510804	0.294082	0.210038	0.0352547	0.0181071	0.0442949	0.22786	0.127098	0.0946617	0.210885	0.134995	0.152269	0.0736278	0.0298092	0.0832573	0.0366793	0.129453	0.0434593	0.175702	0.229943	0.0438828	0.0793286	0.0189358	0.0687974	0.0130703	0.147466	0.0182166	0.309467	0.130914	0.0452278	0.152131	0.34115	0.191842	0.166857	0.0817404	0.0144394	0.0866063	0.130824	0.00173341	0.138603	0.10512	0.00263728	0.185308	0.0173783	0.240799	0.0620866	0.103317	0.169303	0.0269553	0.0172478	0.9278483	1.072152	0.37594	0.620561	0.861693	1.16051	1.61145	2.66	0.7073968	1.155525	0.0242862	0.0106318	0.0348386	0.00621914	0.0132829	0.0204707	0.00409181	0.023636	0.00487831	0.00983263	0.0114035	0.0129535	0.00982378	0.0108821	0.00399489	0.000211497	0.00297166	3.91616e-05	0.0147542	0.00574616	0.00714453	0.00896636	0.00353664	0.00510631	0.0096877	0.0068609	0.0394998	0.0282114	0.00473526	0.00243207	0.00594951	0.0306052	0.0170713	0.0127146	0.0283252	0.018132	0.0204522	0.00988938	0.00400385	0.0111828	0.00492661	0.0173875	0.00583727	0.0235996	0.0308849	0.00589416	0.0106551	0.00254337	0.00924058	0.00175554	0.019807	0.00244677	0.0415663	0.0175838	0.00607481	0.0204336	0.0458219	0.0257675	0.0224115	0.010979	0.00193944	0.0116326	0.0175718	0.000232824	0.0186166	0.0141193	0.000354228	0.0248898	0.00233418	0.0323431	0.00833921	0.0138771	0.0227401	0.00362052	0.00231665	0.536076	0.463924	7.445142
